MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 22:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 22:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 22:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 22:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 21:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 21:00
10000847339,000000000034153614,0.0075,Active Import Interval (kWh),03-07-2024 20:30
10000847339,000000000034153614,0.0040,Active Export Interval (kWh),03-07-2024 20:30
10000847339,000000000034153614,0.0025,Active Export Interval (kWh),03-07-2024 20:00
10000847339,000000000034153614,0.0055,Active Import Interval (kWh),03-07-2024 20:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),03-07-2024 19:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 19:30
10000847339,000000000034153614,0.0010,Active Import Interval (kWh),03-07-2024 19:00
10000847339,000000000034153614,0.0510,Active Export Interval (kWh),03-07-2024 19:00
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),03-07-2024 18:30
10000847339,000000000034153614,0.0345,Active Export Interval (kWh),03-07-2024 18:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 18:00
10000847339,000000000034153614,0.0425,Active Export Interval (kWh),03-07-2024 18:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 17:30
10000847339,000000000034153614,0.2990,Active Export Interval (kWh),03-07-2024 17:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 17:00
10000847339,000000000034153614,0.3205,Active Export Interval (kWh),03-07-2024 17:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 16:30
10000847339,000000000034153614,0.5440,Active Export Interval (kWh),03-07-2024 16:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 16:00
10000847339,000000000034153614,0.4860,Active Export Interval (kWh),03-07-2024 16:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 15:30
10000847339,000000000034153614,0.2715,Active Export Interval (kWh),03-07-2024 15:30
10000847339,000000000034153614,0.1630,Active Export Interval (kWh),03-07-2024 15:00
10000847339,000000000034153614,0.8300,Active Import Interval (kWh),03-07-2024 15:00
10000847339,000000000034153614,0.5940,Active Import Interval (kWh),03-07-2024 14:30
10000847339,000000000034153614,0.4135,Active Export Interval (kWh),03-07-2024 14:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 14:00
10000847339,000000000034153614,0.6665,Active Export Interval (kWh),03-07-2024 14:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 13:30
10000847339,000000000034153614,0.4520,Active Export Interval (kWh),03-07-2024 13:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 13:00
10000847339,000000000034153614,0.4855,Active Export Interval (kWh),03-07-2024 13:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),03-07-2024 12:30
10000847339,000000000034153614,0.3795,Active Export Interval (kWh),03-07-2024 12:30
10000847339,000000000034153614,0.0005,Active Import Interval (kWh),03-07-2024 12:00
10000847339,000000000034153614,0.1370,Active Export Interval (kWh),03-07-2024 12:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),03-07-2024 11:30
10000847339,000000000034153614,0.0950,Active Export Interval (kWh),03-07-2024 11:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),03-07-2024 11:00
10000847339,000000000034153614,0.0045,Active Export Interval (kWh),03-07-2024 11:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 10:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 10:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 10:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 09:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 09:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 09:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 09:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),03-07-2024 08:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 08:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),03-07-2024 08:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),03-07-2024 08:00
10000847339,000000000034153614,0.0095,Active Import Interval (kWh),03-07-2024 07:30
10000847339,000000000034153614,0.0070,Active Export Interval (kWh),03-07-2024 07:30
10000847339,000000000034153614,0.0055,Active Import Interval (kWh),03-07-2024 07:00
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),03-07-2024 07:00
10000847339,000000000034153614,0.0465,Active Import Interval (kWh),03-07-2024 06:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 06:30
10000847339,000000000034153614,0.0115,Active Import Interval (kWh),03-07-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 06:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 05:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 05:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 05:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 05:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 04:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 04:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 04:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 04:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 03:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 03:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 03:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 02:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),03-07-2024 02:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),03-07-2024 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 02:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 01:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 00:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),03-07-2024 00:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),03-07-2024 00:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),02-07-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 23:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),02-07-2024 23:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 22:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 22:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 22:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 21:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),02-07-2024 21:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 21:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),02-07-2024 20:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 20:30
10000847339,000000000034153614,0.0090,Active Export Interval (kWh),02-07-2024 20:00
10000847339,000000000034153614,0.0945,Active Import Interval (kWh),02-07-2024 20:00
10000847339,000000000034153614,0.0145,Active Export Interval (kWh),02-07-2024 19:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),02-07-2024 19:30
10000847339,000000000034153614,0.1000,Active Export Interval (kWh),02-07-2024 19:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),02-07-2024 19:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),02-07-2024 18:30
10000847339,000000000034153614,0.1385,Active Export Interval (kWh),02-07-2024 18:30
10000847339,000000000034153614,0.1130,Active Export Interval (kWh),02-07-2024 18:00
10000847339,000000000034153614,0.0015,Active Import Interval (kWh),02-07-2024 18:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),02-07-2024 17:30
10000847339,000000000034153614,0.0125,Active Export Interval (kWh),02-07-2024 17:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 17:00
10000847339,000000000034153614,0.0055,Active Export Interval (kWh),02-07-2024 17:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 16:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 16:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),02-07-2024 16:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 15:30
10000847339,000000000034153614,0.0025,Active Export Interval (kWh),02-07-2024 15:30
10000847339,000000000034153614,0.0060,Active Import Interval (kWh),02-07-2024 15:00
10000847339,000000000034153614,0.0035,Active Export Interval (kWh),02-07-2024 15:00
10000847339,000000000034153614,0.0090,Active Export Interval (kWh),02-07-2024 14:30
10000847339,000000000034153614,0.0125,Active Import Interval (kWh),02-07-2024 14:30
10000847339,000000000034153614,0.0160,Active Import Interval (kWh),02-07-2024 14:00
10000847339,000000000034153614,0.0085,Active Export Interval (kWh),02-07-2024 14:00
10000847339,000000000034153614,0.0070,Active Export Interval (kWh),02-07-2024 13:30
10000847339,000000000034153614,0.0150,Active Import Interval (kWh),02-07-2024 13:30
10000847339,000000000034153614,0.0055,Active Export Interval (kWh),02-07-2024 13:00
10000847339,000000000034153614,0.0230,Active Import Interval (kWh),02-07-2024 13:00
10000847339,000000000034153614,0.4815,Active Import Interval (kWh),02-07-2024 12:30
10000847339,000000000034153614,0.0060,Active Export Interval (kWh),02-07-2024 12:30
10000847339,000000000034153614,0.0035,Active Export Interval (kWh),02-07-2024 12:00
10000847339,000000000034153614,0.9985,Active Import Interval (kWh),02-07-2024 12:00
10000847339,000000000034153614,0.0035,Active Export Interval (kWh),02-07-2024 11:30
10000847339,000000000034153614,0.0940,Active Import Interval (kWh),02-07-2024 11:30
10000847339,000000000034153614,0.0015,Active Import Interval (kWh),02-07-2024 11:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 11:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 10:30
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),02-07-2024 10:30
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),02-07-2024 10:00
10000847339,000000000034153614,0.0155,Active Import Interval (kWh),02-07-2024 10:00
10000847339,000000000034153614,0.0015,Active Import Interval (kWh),02-07-2024 09:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 09:30
10000847339,000000000034153614,0.0425,Active Import Interval (kWh),02-07-2024 09:00
10000847339,000000000034153614,0.0025,Active Export Interval (kWh),02-07-2024 09:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),02-07-2024 08:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),02-07-2024 08:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),02-07-2024 08:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 08:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),02-07-2024 07:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),02-07-2024 07:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),02-07-2024 07:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),02-07-2024 07:00
10000847339,000000000034153614,0.0065,Active Import Interval (kWh),02-07-2024 06:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 06:00
10000847339,000000000034153614,0.0550,Active Import Interval (kWh),02-07-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 05:30
10000847339,000000000034153614,0.0795,Active Import Interval (kWh),02-07-2024 05:30
10000847339,000000000034153614,0.0520,Active Import Interval (kWh),02-07-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 04:30
10000847339,000000000034153614,0.0815,Active Import Interval (kWh),02-07-2024 04:30
10000847339,000000000034153614,0.0745,Active Import Interval (kWh),02-07-2024 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 04:00
10000847339,000000000034153614,0.0520,Active Import Interval (kWh),02-07-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 03:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 03:00
10000847339,000000000034153614,0.0105,Active Import Interval (kWh),02-07-2024 03:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),02-07-2024 02:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 02:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),02-07-2024 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 01:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),02-07-2024 01:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),02-07-2024 01:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),02-07-2024 01:00
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),02-07-2024 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),02-07-2024 00:30
10000847339,000000000034153614,0.0760,Active Import Interval (kWh),02-07-2024 00:00
10000847339,000000000034153614,0.0025,Active Export Interval (kWh),02-07-2024 00:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 23:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),01-07-2024 23:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 23:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 22:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 22:00
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),01-07-2024 21:30
10000847339,000000000034153614,0.0205,Active Import Interval (kWh),01-07-2024 21:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 21:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),01-07-2024 20:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 20:30
10000847339,000000000034153614,0.0370,Active Import Interval (kWh),01-07-2024 20:00
10000847339,000000000034153614,0.0075,Active Export Interval (kWh),01-07-2024 20:00
10000847339,000000000034153614,0.0100,Active Import Interval (kWh),01-07-2024 19:30
10000847339,000000000034153614,0.0045,Active Export Interval (kWh),01-07-2024 19:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),01-07-2024 19:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),01-07-2024 19:00
10000847339,000000000034153614,0.2535,Active Import Interval (kWh),01-07-2024 18:30
10000847339,000000000034153614,0.0180,Active Export Interval (kWh),01-07-2024 18:30
10000847339,000000000034153614,0.0225,Active Import Interval (kWh),01-07-2024 18:00
10000847339,000000000034153614,0.1130,Active Export Interval (kWh),01-07-2024 18:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),01-07-2024 17:30
10000847339,000000000034153614,0.1410,Active Export Interval (kWh),01-07-2024 17:30
10000847339,000000000034153614,0.0010,Active Import Interval (kWh),01-07-2024 17:00
10000847339,000000000034153614,0.0930,Active Export Interval (kWh),01-07-2024 17:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),01-07-2024 16:30
10000847339,000000000034153614,0.0795,Active Export Interval (kWh),01-07-2024 16:30
10000847339,000000000034153614,0.1965,Active Export Interval (kWh),01-07-2024 16:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),01-07-2024 16:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),01-07-2024 15:30
10000847339,000000000034153614,0.1760,Active Export Interval (kWh),01-07-2024 15:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),01-07-2024 15:00
10000847339,000000000034153614,0.2750,Active Export Interval (kWh),01-07-2024 15:00
10000847339,000000000034153614,0.0010,Active Import Interval (kWh),01-07-2024 14:30
10000847339,000000000034153614,0.1160,Active Export Interval (kWh),01-07-2024 14:30
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),01-07-2024 14:00
10000847339,000000000034153614,0.1215,Active Export Interval (kWh),01-07-2024 14:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 13:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 13:30
10000847339,000000000034153614,0.0375,Active Import Interval (kWh),01-07-2024 13:00
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),01-07-2024 13:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 12:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 12:30
10000847339,000000000034153614,0.0170,Active Import Interval (kWh),01-07-2024 12:00
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),01-07-2024 12:00
10000847339,000000000034153614,0.0340,Active Import Interval (kWh),01-07-2024 11:30
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),01-07-2024 11:30
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),01-07-2024 11:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),01-07-2024 11:00
10000847339,000000000034153614,0.0655,Active Import Interval (kWh),01-07-2024 10:30
10000847339,000000000034153614,0.0035,Active Export Interval (kWh),01-07-2024 10:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 10:00
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),01-07-2024 09:30
10000847339,000000000034153614,0.0090,Active Export Interval (kWh),01-07-2024 09:30
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),01-07-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 09:00
10000847339,000000000034153614,0.0280,Active Import Interval (kWh),01-07-2024 08:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 08:30
10000847339,000000000034153614,0.0230,Active Import Interval (kWh),01-07-2024 08:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 08:00
10000847339,000000000034153614,0.0345,Active Import Interval (kWh),01-07-2024 07:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 07:30
10000847339,000000000034153614,0.0430,Active Import Interval (kWh),01-07-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 07:00
10000847339,000000000034153614,0.0550,Active Import Interval (kWh),01-07-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 06:30
10000847339,000000000034153614,0.0480,Active Import Interval (kWh),01-07-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 05:30
10000847339,000000000034153614,0.0695,Active Import Interval (kWh),01-07-2024 05:30
10000847339,000000000034153614,0.0830,Active Import Interval (kWh),01-07-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 05:00
10000847339,000000000034153614,0.0510,Active Import Interval (kWh),01-07-2024 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 04:30
10000847339,000000000034153614,0.0475,Active Import Interval (kWh),01-07-2024 04:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 04:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),01-07-2024 03:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 03:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),01-07-2024 03:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),01-07-2024 03:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 02:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 02:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 02:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 02:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 01:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),01-07-2024 01:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),01-07-2024 00:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),01-07-2024 00:30
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),01-07-2024 00:00
10000847339,000000000034153614,0.0195,Active Import Interval (kWh),01-07-2024 00:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),30-06-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 23:00
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),30-06-2024 23:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),30-06-2024 22:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),30-06-2024 22:30
10000847339,000000000034153614,0.0600,Active Import Interval (kWh),30-06-2024 22:00
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),30-06-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 21:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),30-06-2024 21:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),30-06-2024 21:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),30-06-2024 21:00
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),30-06-2024 20:30
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),30-06-2024 20:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),30-06-2024 20:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),30-06-2024 20:00
10000847339,000000000034153614,0.0010,Active Import Interval (kWh),30-06-2024 19:30
10000847339,000000000034153614,0.0415,Active Export Interval (kWh),30-06-2024 19:30
10000847339,000000000034153614,0.0685,Active Export Interval (kWh),30-06-2024 19:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 19:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 18:30
10000847339,000000000034153614,0.0700,Active Export Interval (kWh),30-06-2024 18:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 18:00
10000847339,000000000034153614,0.1135,Active Export Interval (kWh),30-06-2024 18:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 17:30
10000847339,000000000034153614,0.2730,Active Export Interval (kWh),30-06-2024 17:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 17:00
10000847339,000000000034153614,0.2580,Active Export Interval (kWh),30-06-2024 17:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 16:30
10000847339,000000000034153614,0.2750,Active Export Interval (kWh),30-06-2024 16:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 16:00
10000847339,000000000034153614,0.0860,Active Export Interval (kWh),30-06-2024 16:00
10000847339,000000000034153614,0.1350,Active Export Interval (kWh),30-06-2024 15:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 15:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 15:00
10000847339,000000000034153614,0.1940,Active Export Interval (kWh),30-06-2024 15:00
10000847339,000000000034153614,0.2965,Active Export Interval (kWh),30-06-2024 14:30
10000847339,000000000034153614,0.0425,Active Import Interval (kWh),30-06-2024 14:30
10000847339,000000000034153614,0.1555,Active Export Interval (kWh),30-06-2024 14:00
10000847339,000000000034153614,0.0005,Active Import Interval (kWh),30-06-2024 14:00
10000847339,000000000034153614,0.1615,Active Export Interval (kWh),30-06-2024 13:30
10000847339,000000000034153614,0.0110,Active Import Interval (kWh),30-06-2024 13:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),30-06-2024 13:00
10000847339,000000000034153614,0.3260,Active Export Interval (kWh),30-06-2024 13:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 12:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),30-06-2024 12:30
10000847339,000000000034153614,0.1015,Active Import Interval (kWh),30-06-2024 12:00
10000847339,000000000034153614,0.0055,Active Export Interval (kWh),30-06-2024 12:00
10000847339,000000000034153614,0.0365,Active Export Interval (kWh),30-06-2024 11:30
10000847339,000000000034153614,0.0135,Active Import Interval (kWh),30-06-2024 11:30
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),30-06-2024 11:00
10000847339,000000000034153614,0.0185,Active Import Interval (kWh),30-06-2024 11:00
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),30-06-2024 10:30
10000847339,000000000034153614,0.0235,Active Import Interval (kWh),30-06-2024 10:30
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),30-06-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 09:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),30-06-2024 09:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),30-06-2024 09:00
10000847339,000000000034153614,0.0020,Active Import Interval (kWh),30-06-2024 09:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),30-06-2024 08:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),30-06-2024 08:30
10000847339,000000000034153614,0.0855,Active Import Interval (kWh),30-06-2024 08:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),30-06-2024 08:00
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),30-06-2024 07:30
