#MPRN: 10012947687
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-05-05,0.008,0.023,0.011,0.011,0.024,0.009,0.027,0.008,0.009,0.028,0.008,0.016,0.019,0.008,0.022,0.014,0.009,0.027,0.008,0.012,0.022,0.008,0.027,0.007,0.021,0.012,0.017,0.015,0.016,0.016,0.017,0.015,0.018,0.014,0.021,0.01,0.024,0.008,0.024,0.008,0.024,0.007,0.024,0.008,0.025,0.008,0.025,0.008
2024-05-06,0.024,0.009,0.025,0.008,0.025,0.009,0.023,0.011,0.016,0.017,0.009,0.025,0.008,0.002,0,0,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0
2024-05-07,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001
2024-05-08,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0
2024-05-09,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0
2024-05-10,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001
2024-05-11,0,0,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0.026,0.424,0.845,0.02,0.021,0.022,0.019,0.011,0.022,0.022,0.018,0.012,0.022,0.022,0.012,0.018,0.021,0.02,0.01,0.023,0.023,0.009,0.023,0.023
2024-05-12,0.009,0.023,0.024,0.009,0.023,0.02,0.012,0.024,0.011,0.021,0.024,0.008,0.024,0.008,0.024,0.017,0.015,0.024,0.008,0.023,0.011,0.021,0.023,0.008,0.023,0.019,0.012,0.023,0.017,0.014,0.023,0.021,0.01,0.023,0.023,0.009,0.022,0.022,0.016,0.014,0.022,0.023,0.008,0.023,0.023,0.014,0.018,0.023
2024-05-13,0.017,0.015,0.023,0.018,0.014,0.024,0.014,0.018,0.023,0.011,0.021,0.024,0.008,0.023,0.016,0.015,0.024,0.008,0.023,0.02,0.013,0.023,0.009,0.025,0.014,0.018,0.024,0.008,0.025,0.009,0.024,0.012,0.02,0.02,0.012,0.023,0.008,0.024,0.013,0.018,0.021,0.011,0.024,0.008,0.024,0.011,0.022,0.018
2024-05-14,0.015,0.025,0.009,0.024,0.009,0.025,0.008,0.025,0.009,0.023,0.014,0.02,0.016,0.017,0.018,0.015,0.019,0.013,0.023,0.01,0.024,0.008,0.024,0.008,0.024,0.008,0.025,0.008,0.024,0.008,0.024,0.012,0.02,0.018,0.013,0.024,0.008,0.024,0.008,0.023,0.008,0.025,0.014,0.018,0.023,0.01,0.025,0.009
2024-05-15,0.024,0.009,0.025,0.008,0.025,0.009,0.025,0.008,0.025,0.009,0.025,0.011,0.021,0.014,0.019,0.013,0.019,0.014,0.02,0.015,0.018,0.016,0.017,0.024,0.008,0.024,0.008,0.023,0.409,0.482,0.083,0.015,0.023,0.074,0.14,0.226,0.131,0.233,0.07,0.055,0.071,0.141,0.065,0.095,0.072,0.197,0.045,0.046
2024-05-16,0.052,0.018,0.029,0.013,0.027,0.012,0.022,0.014,0.02,0.017,0.016,0.021,0.012,0.023,0.01,0.024,0.009,0.024,0.136,0.075,0.012,0.029,0.012,0.028,0.142,0.175,0.55,0.306,0.024,0.309,0.024,0.009,0.024,0.017,0.016,0.024,0.008,0.025,0.017,0.016,0.025,0.008,0.025,0.013,0.021,0.025,0.009,0.025
2024-05-17,0.011,0.023,0.021,0.014,0.025,0.009,0.026,0.01,0.025,0.018,0.016,0.025,0.008,0.026,0.008,0.025,0.009,0.026,0.01,0.023,0.016,0.018,0.02,0.013,0.025,0.009,0.024,0.009,0.025,0.009,0.024,0.019,0.014,0.025,0.008,0.024,0.016,0.017,0.024,0.009,0.024,0.014,0.019,0.024,0.009,0.025,0.011,0.023
2024-05-18,0.019,0.016,0.026,0.009,0.025,0.01,0.025,0.01,0.025,0.021,0.014,0.024,0.01,0.025,0.009,0.025,0.008,0.025,0.009,0.025,0.008,0.025,0.008,0.025,0.018,0.014,0.023,0.011,0.025,0.008,0.025,0.016,0.017,0.024,0.009,0.023,0.019,0.014,0.024,0.009,0.023,0.022,0.011,0.025,0.012,0.021,0.025,0.01
2024-05-19,0.026,0.009,0.025,0.016,0.019,0.024,0.01,0.025,0.01,0.024,0.019,0.015,0.023,0.011,0.025,0.01,0.025,0.014,0.02,0.022,0.012,0.024,0.012,0.02,0.024,0.01,0.024,0.015,0.017,0.024,0.014,0.018,0.024,0.012,0.02,0.024,0.013,0.019,0.024,0.012,0.02,0.023,0.012,0.021,0.024,0.011,0.023,0.025
2024-05-20,0.009,0.024,0.024,0.01,0.024,0.02,0.014,0.025,0.012,0.022,0.023,0.01,0.025,0.009,0.025,0.019,0.015,0.024,0.011,0.024,0.024,0.01,0.024,0.02,0.013,0.023,0.021,0.012,0.023,0.024,0.009,0.023,0.023,0.02,0.013,0.023,0.023,0.018,0.014,0.023,0.022,0.016,0.016,0.024,0.024,0.009,0.024,0.023
2024-05-21,0.021,0.013,0.024,0.024,0.009,0.024,0.025,0.009,0.024,0.025,0.009,0.023,0.024,0.009,0.024,0.019,0.014,0.024,0.013,0.019,0.024,0.012,0.02,0.024,0.013,0.019,0.024,0.019,0.013,0.023,0.023,0.017,0.015,0.023,0.023,0.02,0.012,0.023,0.023,0.021,0.011,0.022,0.023,0.023,0.01,0.024,0.024,0.016
2024-05-22,0.017,0.024,0.022,0.011,0.024,0.024,0.011,0.022,0.024,0.012,0.022,0.024,0.013,0.019,0.023,0.013,0.02,0.023,0.01,0.023,0.024,0.009,0.023,0.024,0.009,0.024,0.022,0.011,0.024,0.021,0.011,0.024,0.023,0.009,0.023,0.024,0.009,0.023,0.024,0.01,0.022,0.024,0.013,0.02,0.024,0.014,0.02,0.024
2024-05-23,0.015,0.018,0.025,0.014,0.02,0.024,0.01,0.024,0.024,0.011,0.024,0.012,0.021,0.025,0.008,0.024,0.016,0.017,0.025,0.009,0.025,0.019,0.014,0.024,0.028,0.165,0.046,0.029,0.026,0.033,0.009,0.025,0.136,0.04,0.028,0.015,0.026,0.027,0.015,0.029,0.132,0.065,0.062,0.07,0.08,0.24,0.068,0.045
2024-05-24,0.059,0.045,0.057,0.03,0.024,0.057,0.041,0.056,0.053,0.022,0.028,0.013,0.028,0.013,0.027,0.022,0.019,0.028,0.012,0.161,0.034,0.066,0.131,0.101,0.066,0.106,0.048,0.062,0.534,0.043,0.132,0.133,0.398,0.567,0.027,0.025,0.018,0.029,0.014,0.029,0.014,0.03,0.013,0.03,0.014,0.03,0.018,0.027
2024-05-25,0.021,0.023,0.028,0.017,0.03,0.014,0.03,0.014,0.031,0.014,0.03,0.014,0.03,0.013,0.031,0.013,0.03,0.014,0.031,0.013,0.03,0.014,0.031,0.02,0.023,0.029,0.015,0.029,0.013,0.03,0.025,0.017,0.029,0.013,0.029,0.023,0.019,0.03,0.014,0.027,0.028,0.015,0.029,0.014,0.03,0.02,0.024,0.03
2024-05-26,0.014,0.03,0.014,0.03,0.022,0.022,0.029,0.015,0.031,0.014,0.031,0.014,0.029,0.014,0.03,0.018,0.025,0.02,0.024,0.021,0.022,0.029,0.014,0.029,0.014,0.028,0.014,0.029,0.023,0.02,0.029,0.014,0.029,0.016,0.027,0.028,0.014,0.029,0.018,0.024,0.029,0.014,0.028,0.023,0.021,0.029,0.014,0.03
2024-05-27,0.02,0.024,0.029,0.015,0.029,0.015,0.029,0.018,0.027,0.023,0.021,0.028,0.015,0.029,0.014,0.03,0.013,0.03,0.013,0.03,0.019,0.024,0.027,0.016,0.029,0.014,0.029,0.023,0.02,0.029,0.013,0.029,0.026,0.017,0.029,0.015,0.027,0.028,0.014,0.029,0.023,0.02,0.028,0.014,0.03,0.028,0.016,0.029
2024-05-28,0.015,0.029,0.026,0.017,0.03,0.014,0.03,0.02,0.024,0.029,0.014,0.03,0.013,0.03,0.017,0.026,0.024,0.019,0.029,0.013,0.03,0.015,0.027,0.028,0.015,0.028,0.014,0.029,0.028,0.014,0.029,0.025,0.017,0.03,0.022,0.02,0.028,0.023,0.019,0.029,0.023,0.019,0.028,0.025,0.019,0.029,0.02,0.024
2024-05-29,0.029,0.014,0.03,0.03,0.014,0.03,0.022,0.021,0.03,0.014,0.03,0.018,0.026,0.029,0.013,0.029,0.014,0.029,0.025,0.018,0.03,0.013,0.03,0.019,0.024,0.029,0.013,0.029,0.02,0.022,0.03,0.013,0.029,0.029,0.013,0.029,0.025,0.017,0.028,0.022,0.02,0.028,0.019,0.023,0.029,0.016,0.028,0.029
2024-05-30,0.014,0.03,0.025,0.018,0.03,0.014,0.029,0.025,0.019,0.03,0.014,0.029,0.019,0.025,0.028,0.015,0.03,0.014,0.03,0.02,0.023,0.03,0.014,0.029,0.016,0.027,0.028,0.014,0.029,0.023,0.019,0.028,0.02,0.023,0.028,0.014,0.028,0.028,0.015,0.029,0.019,0.024,0.029,0.014,0.029,0.028,0.016,0.03
2024-05-31,0.014,0.03,0.028,0.016,0.03,0.014,0.031,0.021,0.023,0.03,0.014,0.029,0.014,0.029,0.017,0.027,0.026,0.018,0.03,0.014,0.028,0.018,0.026,0.029,0.014,0.028,0.021,0.022,0.029,0.015,0.028,0.029,0.013,0.029,0.029,0.049,0.055,0.143,0.068,0.063,0.067,0.069,0.068,0.055,0.069,0.201,0.09,0.072
2024-06-01,0.068,0.075,0.016,0.029,0.017,0.026,0.029,0.014,0.029,0.017,0.029,0.041,0.036,0.041,0.019,0.032,0.019,0.024,0.183,0.014,0.079,0.024,0.058,0.119,0.02,0.111,0.013,0.028,0.274,0.124,0.018,0.032,0.031,0.019,0.042,0.211,0.055,0.07,0.032,0.022,0.029,0.012,0.028,0.021,0.019,0.09,0.078,0.094
2024-06-02,0.062,0.049,0.06,0.032,0.039,0.021,0.027,0.026,0.016,0.029,0.013,0.029,0.013,0.029,0.017,0.025,0.027,0.125,0.032,0.017,0.032,0.096,0.152,0.028,0.012,0.027,0.022,0.018,0.027,0.019,0.021,0.027,0.126,0.151,0.027,0.027,0.013,0.028,0.024,0.016,0.032,0.023,0.016,0.029,0.078,0.076,0.091,0.118
2024-06-03,0.057,0.05,0.08,0.051,0.053,0.058,0.043,0.058,0.057,0.044,0.058,0.046,0.052,0.057,0.041,0.058,0.052,0.045,0.056,0.113,0.034,0.977,0.103,0.843,0.062,0.18,0.035,0.105,0.03,0.047,0.149,0.111,0.099,0.027,0.027,0.101,0.028,0.054,0.056,0.066,0.069,0.065,0.051,0.057,0.05,0.089,0.027,0.027
2024-06-04,0.013,0.06,0.056,0.044,0.053,0.072,0.101,0.024,0.029,0.013,0.028,0.027,0.013,0.027,0.107,0.013,0.028,0.059,0.107,0.072,0.025,0.321,0.044,0.33,0.036,0.029,0.02,0.022,0.028,0.019,0.023,0.029,0.02,0.022,0.028,0.022,0.02,0.028,0.028,0.014,0.028,0.028,0.014,0.028,0.028,0.016,0.027,0.029
2024-06-05,0.014,0.029,0.029,0.014,0.029,0.023,0.021,0.029,0.015,0.029,0.018,0.025,0.025,0.019,0.029,0.014,0.03,0.017,0.026,0.028,0.015,0.029,0.017,0.025,0.029,0.013,0.029,0.028,0.013,0.029,0.027,0.014,0.028,0.028,0.013,0.028,0.028,0.014,0.028,0.029,0.013,0.028,0.026,0.016,0.03,0.021,0.022,0.029
2024-06-06,0.017,0.026,0.03,0.014,0.029,0.021,0.023,0.03,0.014,0.029,0.014,0.029,0.026,0.016,0.029,0.014,0.03,0.017,0.026,0.027,0.016,0.028,0.017,0.026,0.028,0.014,0.028,0.027,0.015,0.028,0.022,0.02,0.028,0.02,0.022,0.028,0.02,0.021,0.029,0.021,0.02,0.028,0.023,0.018,0.029,0.02,0.023,0.03
2024-06-07,0.014,0.029,0.028,0.015,0.029,0.021,0.022,0.03,0.014,0.029,0.017,0.026,0.025,0.018,0.029,0.014,0.029,0.017,0.026,0.028,0.015,0.029,0.016,0.026,0.029,0.014,0.029,0.028,0.014,0.028,0.028,0.014,0.028,0.028,0.022,0.02,0.028,0.028,0.014,0.027,0.028,0.023,0.019,0.027,0.028,0.017,0.025,0.029
2024-06-08,0.022,0.021,0.029,0.022,0.021,0.028,0.023,0.021,0.029,0.018,0.024,0.028,0.014,0.029,0.027,0.014,0.029,0.02,0.022,0.029,0.013,0.029,0.027,0.014,0.028,0.028,0.013,0.027,0.028,0.016,0.026,0.028,0.021,0.021,0.027,0.028,0.016,0.025,0.028,0.024,0.017,0.028,0.027,0.018,0.023,0.028,0.026,0.016
2024-06-09,0.028,0.029,0.014,0.029,0.026,0.017,0.029,0.024,0.018,0.029,0.019,0.024,0.028,0.014,0.028,0.02,0.022,0.029,0.013,0.028,0.024,0.018,0.029,0.013,0.029,0.026,0.015,0.028,0.022,0.02,0.028,0.02,0.021,0.028,0.019,0.022,0.029,0.013,0.028,0.028,0.013,0.029,0.025,0.016,0.03,0.02,0.023,0.029
2024-06-10,0.014,0.029,0.026,0.017,0.029,0.017,0.027,0.029,0.015,0.029,0.014,0.029,0.018,0.025,0.026,0.018,0.03,0.014,0.029,0.018,0.026,0.029,0.014,0.029,0.022,0.02,0.029,0.013,0.028,0.028,0.014,0.028,0.024,0.018,0.029,0.018,0.024,0.028,0.017,0.025,0.029,0.014,0.028,0.029,0.014,0.03,0.02,0.023
2024-06-11,0.03,0.014,0.029,0.022,0.021,0.03,0.014,0.03,0.018,0.026,0.024,0.019,0.029,0.014,0.03,0.014,0.029,0.014,0.03,0.021,0.022,0.028,0.014,0.029,0.013,0.029,0.023,0.019,0.029,0.013,0.029,0.024,0.018,0.029,0.016,0.026,0.028,0.014,0.029,0.024,0.018,0.029,0.014,0.029,0.023,0.02,0.03,0.013
2024-06-12,0.03,0.014,0.03,0.022,0.022,0.029,0.015,0.03,0.014,0.03,0.014,0.029,0.014,0.03,0.014,0.03,0.016,0.028,0.019,0.024,0.029,0.013,0.029,0.014,0.029,0.028,0.014,0.029,0.017,0.025,0.029,0.013,0.029,0.027,0.016,0.029,0.024,0.018,0.029,0.021,0.02,0.029,0.02,0.021,0.029,0.016,0.027,0.03
2024-06-13,0.014,0.03,0.022,0.021,0.029,0.014,0.03,0.016,0.028,0.029,0.015,0.029,0.013,0.03,0.015,0.028,0.023,0.019,0.029,0.014,0.029,0.014,0.029,0.021,0.022,0.03,0.014,0.029,0.014,0.029,0.02,0.023,0.029,0.014,0.029,0.018,0.024,0.029,0.014,0.029,0.022,0.02,0.029,0.013,0.03,0.028,0.015,0.029
2024-06-14,0.022,0.022,0.029,0.014,0.03,0.017,0.027,0.028,0.015,0.029,0.014,0.029,0.021,0.021,0.03,0.014,0.029,0.014,0.03,0.023,0.019,0.029,0.016,0.026,0.028,0.014,0.028,0.026,0.016,0.059,0.26,0.048,0.048,0.036,0.015,0.028,0.025,0.019,0.029,0.114,0.049,0.029,0.048,0.069,0.046,0.037,0.161,0.044
2024-06-15,0.056,0.046,0.02,0.03,0.017,0.026,0.027,0.017,0.03,0.014,0.029,0.018,0.029,0.029,0.017,0.03,0.014,0.03,0.098,0.047,0.044,0.063,0.048,0.035,0.016,1.033,0.023,0.026,0.173,0.032,0.071,0.138,0.063,0.071,0.049,0.184,0.567,0.421,0.096,0.167,0.213,0.103,0.032,0.132,0.063,0.042,0.058,0.054
2024-06-16,0.052,0.058,0.042,0.059,0.043,0.057,0.054,0.047,0.058,0.043,0.058,0.042,0.057,0.049,0.052,0.181,0.012,0.029,0.015,0.025,0.028,0.013,0.583,0.034,0.025,0.05,0.449,0.206,0.18,0.014,0.029,0.029,0.016,0.025,0.029,0.018,0.023,0.029,0.023,0.019,0.028,0.028,0.015,0.029,0.028,0.015,0.029,0.03
2024-06-17,0.014,0.029,0.029,0.014,0.029,0.03,0.014,0.029,0.027,0.017,0.029,0.02,0.022,0.029,0.014,0.029,0.029,0.014,0.03,0.026,0.016,0.028,0.029,0.013,0.029,0.028,0.013,0.029,0.028,0.013,0.028,0.028,0.017,0.025,0.028,0.021,0.021,0.028,0.026,0.208,0.337,0.028,0.015,0.064,0.063,0.061,0.071,0.041
2024-06-18,0.022,0.035,0.033,0.021,0.035,0.032,0.022,0.034,0.031,0.022,0.033,0.026,0.142,0.034,0.02,0.022,0.029,0.013,0.029,0.027,0.015,0.029,0.016,0.027,0.028,0.014,0.029,0.02,0.023,0.028,0.014,0.029,0.026,0.016,0.028,0.019,0.023,0.028,0.014,0.028,0.027,0.015,0.029,0.02,0.022,0.03,0.014,0.03
2024-06-19,0.024,0.019,0.03,0.014,0.03,0.019,0.025,0.03,0.014,0.03,0.013,0.03,0.014,0.029,0.019,0.025,0.027,0.016,0.03,0.014,0.029,0.019,0.024,0.029,0.014,0.029,0.019,0.023,0.029,0.013,0.029,0.028,0.014,0.028,0.028,0.017,0.024,0.029,0.019,0.022,0.029,0.023,0.019,0.027,0.027,0.016,0.03,0.027
2024-06-20,0.017,0.029,0.024,0.019,0.029,0.024,0.019,0.029,0.023,0.02,0.028,0.015,0.027,0.029,0.014,0.029,0.023,0.019,0.028,0.02,0.023,0.029,0.02,0.021,0.028,0.026,0.016,0.027,0.028,0.024,0.017,0.027,0.028,0.027,0.014,0.027,0.028,0.027,0.018,0.023,0.027,0.028,0.021,0.02,0.028,0.028,0.024,0.019
2024-06-21,0.029,0.028,0.019,0.024,0.028,0.024,0.019,0.028,0.029,0.014,0.028,0.028,0.014,0.029,0.028,0.014,0.028,0.028,0.014,0.028,0.028,0.014,0.028,0.027,0.02,0.022,0.028,0.027,0.015,0.028,0.028,0.016,0.025,0.028,0.022,0.018,0.028,0.027,0.015,0.026,0.027,0.023,0.018,0.028,0.027,0.014,0.029,0.029
2024-06-22,0.014,0.028,0.029,0.014,0.029,0.028,0.014,0.029,0.023,0.02,0.028,0.016,0.026,0.029,0.014,0.029,0.019,0.023,0.028,0.014,0.028,0.028,0.014,0.028,0.028,0.014,0.028,0.027,0.021,0.021,0.027,0.028,0.018,0.023,0.027,0.027,0.018,0.023,0.028,0.027,0.022,0.018,0.027,0.028,0.024,0.018,0.029,0.029
2024-06-23,0.02,0.023,0.029,0.028,0.014,0.029,0.028,0.022,0.021,0.028,0.026,0.016,0.028,0.027,0.015,0.028,0.028,0.013,0.029,0.028,0.013,0.028,0.028,0.022,0.019,0.027,0.028,0.022,0.018,0.028,0.027,0.027,0.019,0.022,0.027,0.028,0.026,0.019,0.022,0.027,0.026,0.027,0.018,0.023,0.028,0.028,0.024,0.02
2024-06-24,0.028,0.029,0.026,0.016,0.029,0.028,0.022,0.02,0.029,0.028,0.014,0.027,0.028,0.021,0.021,0.028,0.027,0.014,0.028,0.028,0.016,0.025,0.028,0.025,0.016,0.028,0.028,0.02,0.021,0.028,0.027,0.019,0.023,0.027,0.027,0.022,0.019,0.027,0.028,0.021,0.02,0.028,0.028,0.019,0.022,0.029,0.029,0.015
2024-06-25,0.027,0.028,0.026,0.016,0.028,0.029,0.019,0.023,0.029,0.028,0.013,0.028,0.028,0.017,0.024,0.027,0.025,0.017,0.028,0.027,0.014,0.028,0.028,0.021,0.02,0.027,0.028,0.014,0.028,0.028,0.02,0.021,0.028,0.028,0.015,0.026,0.027,0.026,0.016,0.028,0.028,0.02,0.021,0.028,0.028,0.014,0.028,0.028
2024-06-26,0.023,0.02,0.029,0.027,0.015,0.029,0.029,0.014,0.029,0.028,0.014,0.028,0.028,0.014,0.028,0.029,0.013,0.028,0.029,0.013,0.029,0.028,0.014,0.027,0.028,0.022,0.019,0.027,0.028,0.026,0.015,0.027,0.027,0.028,0.023,0.017,0.027,0.028,0.027,0.023,0.019,0.027,0.028,0.027,0.02,0.021,0.028,0.028
2024-06-27,0.028,0.016,0.026,0.028,0.029,0.02,0.022,0.029,0.028,0.017,0.024,0.028,0.026,0.016,0.028,0.028,0.019,0,0,0,0,0.003,0,0,0.014,0.044,0.028,0.027,0.027,0.027,0.027,0.027,0.021,0.019,0.028,0.027,0.027,0.027,0.021,0.02,0.027,0.028,0.027,0.023,0.018,0.028,0.028,0.028
2024-06-28,0.018,0.024,0.027,0.028,0.022,0.02,0.029,0.028,0.018,0.024,0.028,0.028,0.014,0.028,0.028,0.014,0.027,0.028,0.02,0.022,0.028,0.026,0.015,0.028,0.027,0.018,0.024,0.027,0.028,0.014,0.027,0.027,0.028,0.015,0.026,0.028,0.027,0.019,0.022,0.028,0.027,0.027,0.015,0.026,0.028,0.027,0.02,0.022
2024-06-29,0.029,0.028,0.017,0.025,0.028,0.028,0.015,0.028,0.028,0.022,0.02,0.028,0.028,0.013,0.029,0.027,0.021,0.021,0.028,0.022,0.019,0.028,0.026,0.015,0.027,0.028,0.014,0.028,0.027,0.017,0.025,0.027,0.023,0.018,0.028,0.027,0.013,0.028,0.028,0.016,0.025,0.028,0.02,0.021,0.029,0.02,0.023,0.029
2024-06-30,0.023,0.019,0.029,0.021,0.023,0.029,0.016,0.027,0.029,0.014,0.029,0.024,0.018,0.03,0.013,0.029,0.022,0.02,0.029,0.013,0.029,0.02,0.022,0.028,0.014,0.027,0.023,0.019,0.028,0.013,0.029,0.025,0.017,0.028,0.02,0.021,0.029,0.014,0.027,0.027,0.014,0.028,0.028,0.014,0.029,0.025,0.018,0.029
2024-07-01,0.022,0.021,0.029,0.019,0.024,0.029,0.014,0.029,0.029,0.014,0.029,0.02,0.022,0.028,0.014,0.029,0.017,0.025,0.029,0.014,0.028,0.018,0.024,0.028,0.014,0.029,0.016,0.026,0.028,0.013,0.029,0.022,0.02,0.028,0.022,0.02,0.028,0.022,0.019,0.028,0.024,0.018,0.029,0.022,0.02,0.029,0.021,0.022
2024-07-02,0.029,0.019,0.025,0.029,0.014,0.029,0.027,0.016,0.029,0.017,0.026,0.029,0.013,0.029,0.014,0.029,0.026,0.016,0.029,0.013,0.029,0.023,0.019,0.029,0.013,0.029,0.022,0.02,0.028,0.015,0.027,0.029,0.013,0.221,0.205,0.042,0.017,0.024,0.028,0.048,0.786,0.659,0.188,0.248,0.217,0.227,0.311,0.094
2024-07-03,0.056,0.05,0.103,0.015,0.03,0.027,0.018,0.03,0.021,0.023,0.03,0.014,0.03,0.026,0.017,0.03,0.017,0.044,0.687,0.06,0.119,0.072,0.034,0.014,0.029,0.029,0.099,0.023,0.472,0.176,0.117,0.038,0.032,0.036,0.038,0.365,0.622,0.614,2.136,0.319,0.243,0.069,0.235,0.079,0.163,0.122,0.095,0.339
2024-07-04,0.061,0.05,0.024,0.025,0.111,0.029,0.03,0.079,0.022,0.022,0.029,0.03,0.116,0.017,0.029,0.029,0.021,0.022,0.184,0.072,0.226,0.488,0.287,0.073,0.078,0.08,0.108,0.073,0.208,0.24,0.054,0.029,0.027,0.018,0.027,0.028,0.101,0.021,0.022,0.029,0.029,0.353,0.399,0.081,0.25,0.141,0.122,0.12
2024-07-05,0.176,0.049,0.025,0.102,0.029,0.025,0.02,0.062,0.07,0.055,0.07,0.149,0.054,0.07,0.07,0.054,0.07,0.074,0.1,0.076,0.454,0.581,0.148,0.33,0.092,0.026,0.085,0.53,0.347,0.335,1.084,0.41,0.045,0.03,0.026,0.019,0.021,0.026,0.027,0.022,0.018,0.027,0.026,0.018,0.022,0.028,0.023,0.018
2024-07-06,0.028,0.025,0.016,0.027,0.028,0.013,0.028,0.028,0.014,0.027,0.026,0.016,0.028,0.02,0.022,0.028,0.013,0.028,0.022,0.019,0.028,0.014,0.026,0.028,0.012,0.028,0.027,0.013,0.028,0.027,0.013,0.028,0.027,0.016,0.024,0.027,0.02,0.02,0.028,0.027,0.012,0.028,0.026,0.02,0.021,0.027,0.025,0.015
2024-07-07,0.028,0.028,0.013,0.028,0.027,0.014,0.028,0.025,0.016,0.028,0.022,0.019,0.028,0.015,0.026,0.029,0.013,0.028,0.025,0.015,0.028,0.018,0.022,0.028,0.013,0.027,0.028,0.013,0.028,0.027,0.013,0.029,0.022,0.019,0.027,0.022,0.019,0.027,0.02,0.02,0.028,0.018,0.022,0.028,0.013,0.028,0.028,0.013
2024-07-08,0.028,0.027,0.014,0.028,0.02,0.021,0.029,0.013,0.029,0.022,0.02,0.028,0.013,0.029,0.016,0.025,0.025,0.016,0.029,0.013,0.028,0.024,0.017,0.027,0.021,0.02,0.028,0.016,0.025,0.027,0.022,0.019,0.027,0.023,0.017,0.028,0.026,0.014,0.027,0.028,0.012,0.028,0.028,0.014,0.026,0.027,0.018,0.024
2024-07-09,0.028,0.017,0.023,0.029,0.013,0.028,0.029,0.013,0.028,0.028,0.013,0.029,0.02,0.02,0.029,0.013,0.028,0.028,0.013,0.028,0.022,0.019,0.028,0.013,0.029,0.023,0.018,0.028,0.013,0.027,0.028,0.013,0.028,0.023,0.018,0.028,0.015,0.026,0.028,0.013,0.028,0.021,0.02,0.028,0.013,0.028,0.024,0.018
2024-07-10,0.029,0.012,0.029,0.026,0.015,0.029,0.013,0.028,0.025,0.017,0.029,0.012,0.029,0.022,0.019,0.029,0.013,0.028,0.014,0.027,0.024,0.017,0.028,0.013,0.029,0.017,0.024,0.029,0.012,0.029,0.019,0.022,0.028,0.013,0.028,0.022,0.156,0.028,0.039,0.278,0.103,0.071,0.077,0.121,0.265,0.127,0.151,0.042
2024-07-11,0.022,0.02,0.028,0.038,0.012,0.028,0.028,0.014,0.027,0.027,0.078,0.027,0.028,0.012,0.028,0.023,0.017,0.028,0.013,0.149,0.124,0.176,0.138,0.038,0.059,0.29,0.341,0.331,0.525,1.155,0.372,0.055,0.044,0.025,0.04,0.033,0.099,0.033,0.031,0.049,0.355,0.183,0.103,0.219,0.077,0.139,0.279,0.16
2024-07-12,0.046,0.05,0.044,0.041,0.113,0.024,0.038,0.023,0.037,0.031,0.019,0.061,0.109,0.041,0.033,0.031,0.038,0.026,0.045,0.111,0.112,0.309,0.019,0.035,0.201,0.03,0.022,0.049,0.033,0.194,0.74,0.306,0.115,0.388,0.11,0.03,0.041,0.207,0.05,0.034,0.36,0.077,0.077,0.093,0.105,0.463,0.23,0.426
2024-07-13,0.138,0.136,0.1,0.05,0.048,0.105,0.091,0.036,0.022,0.038,0.069,0.024,0.043,0.103,0.04,0.04,0.023,0.036,0.023,0.299,0.568,0.741,1.556,0.166,0.361,0.272,0.155,0.127,2.048,0.055,0.022,0.033,0.106,0.173,0.02,1.234,1.985,0.444,0.392,0.348,0.148,0.114,0.07,0.401,0.181,0.182,0.265,0.152
2024-07-14,0.111,0.06,0.041,0.033,0.088,0.029,0.093,0.032,0.03,0.028,0.058,0.03,0.03,0.026,0.087,0.029,0.03,0.022,0.021,0.139,0.074,0.239,0.601,0.116,0.097,0.052,0.024,0.028,0.027,0.028,0.028,0.1,0.07,0.282,0.068,0.196,0.112,0.453,0.5,0.182,0.711,0.432,0.275,0.28,0.45,0.16,0.089,0.037
