#MPRN: 10000826638
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-10-20,0.004,0.02,0.021,0.02,0.021,0.02,0.002,0.029,0.01,0.02,0.045,0.02,0.021,0.02,0.004,0,0.052,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.017,0,0,0,0.001,0.001,0,0,0,0,0,0.011,0.024,0.102,0.028
2024-10-21,0.022,0.02,0.006,0,0,0.019,0.02,0.02,0.021,0.02,0.02,0.021,0.001,0,0.004,0,0,0,0,0,0.01,0,0,0.001,0,0,0,0.008,0,0,0,0.065,0,0,0,0,0,0,0,0,0.005,0.007,0.003,0.006,0.006,0,0,0.016
2024-10-22,0.019,0.02,0.02,0.02,0.019,0.01,0,0,0.017,0.019,0.02,0.019,0.02,0.019,0.02,0,0.059,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.022,0,0,0.197,0,0.003,0,0,0,0,0.008,0.003,0.028,0.102
2024-10-23,0.027,0.021,0.02,0.02,0.045,0.065,0.056,0.02,0.02,0.02,0.02,0.072,0.024,0.042,0.064,0.107,0.035,0.003,0,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0.031,0.036,0,0,0,0,0.003,0.005,0.02,0.02,0.02,0.02
2024-10-24,0.019,0.004,0,0,0.089,0.033,0.02,0.02,0.02,0.02,0.044,0,0,0.021,0.021,0.001,0,0,0,0,0.046,0,0.017,0,0,0,0,0,0,0,0,0.002,0,0.06,0,0,0.002,0,0,0.001,0.023,0.021,0.01,0.024,0.004,0.008,0,0
2024-10-25,0.033,0.02,0.076,0.025,0.02,0.02,0.004,0,0,0.016,0.02,0.019,0.02,0.02,0.019,0.001,0,0,0,0,0,0.034,0,0,0.111,0.278,0.176,0,0,0.001,0,0,0,0,0.037,0,0.02,0.014,0.232,0.23,0.38,0.657,0.398,0.265,0.201,0.187,0.173,0.123
2024-10-26,0.085,0.074,0.086,0.03,0.021,0.02,0.02,0.019,0.036,0.065,0.069,0.05,0.02,0.019,0.02,0.055,0.066,0.05,0.068,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0.003,0.007,0.011,0,0,0.037,0.012,0.007,0.005,0.001,0.033
2024-10-27,0.004,0.025,0.025,0.04,0.02,0.02,0.02,0.015,0,0,0.01,0.02,0.02,0,0,0,0,0,0.054,0.019,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.01,0.068,0.314,0.459,0.052,0.075,0.094,0.073,0.608,0.55,0.116,0.082,0.594
2024-10-28,0.02,0.019,0.02,0.019,0.023,0.066,0.064,0.044,0.019,0.019,0.02,0.019,0.02,0.019,0.045,0.096,0.025,0.06,0,0,0,0.098,0,0.038,0.013,0,0,0,0,0,0,0,0,0,0,0.002,0.008,0.124,0.021,0,0,0,0,0,0.034,0.024,0.065,0.032
2024-10-29,0.015,0.052,0.065,0.032,0.021,0.021,0.021,0.366,0.218,0.196,0.118,0.063,0.021,0.02,0.02,0.055,0,0,0,0.043,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.013,0,0,0.061,0.067,0.077,0.067,0.032,0.03,0.076,0.058,0.079
2024-10-30,0.074,0.046,0.119,0.02,0.02,0.039,0.071,0.068,0.021,0.02,0.02,0.02,0.02,0.035,0.066,0.08,0.002,0.056,0,0,0,0.004,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.008,0.002,0.006,0,0,0.015,0.005,0.05,0.011,0.007,0.028,0.001,0
2024-10-31,0.005,0.02,0.019,0.02,0.019,0.02,0.02,0.002,0,0.004,0.026,0.024,0.02,0.02,0.019,0.001,0.033,0,0,0,0,0,0,0,0.007,0,0.005,0,0,0,0.057,0,0,0,0,0.002,0,0,0.006,0.019,0.02,0.019,0.004,0.001,0.008,0,0,0.013
2024-11-01,0.02,0.02,0.096,0.007,0.664,0.437,0.169,0.067,0.066,0.03,0.02,0.02,0.019,0.02,0.02,0.001,0,0,0.041,0,0.027,0,0,0,0,0,0.045,0.008,0,0,0,0,0,0,0,0,0,0,0.013,0.02,0.021,0.014,0.004,0.009,0,0,0,0.005
2024-11-02,0.01,0.046,0.034,0.023,0.65,0.641,0.319,0.073,0.033,0.019,0.02,0.02,0.019,0.019,0.02,0.001,0,0.041,0,0.017,0.177,0,0.004,0.058,0.098,0.047,0.006,0,0,0.09,0,0,0,0,0,0.058,0.048,0.056,0.025,0.025,0.026,0.154,0.056,0.09,0.076,0.072,0.076,0.108
2024-11-03,0.038,0.038,0.026,0.029,0.701,0.766,0.666,0.319,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0,0,0,0.036,0,0,0,0,0.04,0,0.036,0,0,0.256,0,0.142,0,0.038,0.16,0.093,0.391,0.683,0.509,0.171,0.08,0.141,0.083,0.041,0.029,0.092,0.106,0.14,0.072
2024-11-04,0.025,0.023,0.02,0.033,0.695,0.751,0.643,0.312,0.021,0.107,0.047,0.026,0.004,0,0,0,0,0.034,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.007,0.007,0.007,0.006,0.005,0,0
2024-11-05,0.02,0.027,0.026,0.027,0.659,0.716,0.593,0.314,0.07,0.042,0.026,0.027,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.011,0,0,0.015,0.019,0.02,0.004,0.019,0.02,0.019,0.008,0
2024-11-06,0,0.018,0.019,0.02,0.568,0.258,0.02,0.019,0.059,0.063,0.059,0.019,0.019,0.019,0.02,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.019,0.02,0.016,0,0,0,0.004,0.007,0.006,0.008,0.009,0.009,0.009
2024-11-07,0.004,0,0,0.008,0.673,0.496,0.198,0.031,0.029,0.03,0.071,0.074,0.004,0.009,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.019,0.019,0.02,0.019,0.02,0.008,0,0,0.015,0.019,0.02,0.019,0.019
2024-11-08,0.02,0.019,0.012,0,0.601,0.218,0.02,0.019,0.02,0.019,0.02,0.019,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.019,0.02,0.006,0.019,0.019,0.02,0.019,0.005,0,0,0.018
2024-11-09,0.02,0.019,0.02,0.019,0.599,0.295,0.034,0.066,0.063,0.041,0.02,0.019,0.019,0.006,0.02,0.02,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.019,0.02,0.019,0.005,0,0,0.017,0.019,0.02,0.019,0.02,0.019,0.019
2024-11-10,0.016,0,0,0.007,0.597,0.313,0.02,0.019,0.02,0.019,0.02,0.058,0.004,0,0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0.007,0.006,0.006,0.007,0.006,0.006,0,0,0,0.003,0.007
2024-11-11,0.006,0.006,0.007,0.006,0.671,0.539,0.248,0.071,0.031,0.027,0.027,0.046,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.006,0.006,0.007,0.007,0.007,0.006,0.002,0.005,0,0
2024-11-12,0.004,0.006,0.004,0.004,0.66,0.455,0.174,0.027,0.096,0.07,0.062,0.027,0.007,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0.007,0.007,0.002,0.003,0,0,0.008,0.005,0.003,0.007,0.007
2024-11-13,0.007,0.003,0.005,0.001,0.744,0.453,0.155,0.026,0.027,0.026,0.052,0.027,0.007,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.006,0,0,0.015,0.011,0.019,0.019,0.019,0.02,0.018,0.004,0,0
2024-11-14,0.008,0.019,0.016,0.011,0.614,0.355,0.02,0.019,0.069,0.075,0.063,0.028,0.019,0.019,0.02,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.02,0.019,0.019,0.02,0.009,0,0,0.01,0.019,0.02,0.019,0.02,0.02
2024-11-15,0.019,0.014,0,0,0.682,0.391,0.034,0.02,0.019,0.02,0.019,0.026,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.019,0.019,0.019,0.015,0.012,0.019,0.013,0,0,0.011,0.02,0.019
2024-11-16,0.02,0.019,0.02,0.019,0.57,0.271,0.063,0.06,0.02,0.019,0.02,0.02,0.018,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.015,0,0,0.011,0.013,0.017,0.023,0.024,0.023,0.024,0.023,0.007
2024-11-17,0,0,0.019,0.024,0.609,0.337,0.049,0.024,0.023,0.036,0.07,0.067,0.012,0.023,0.024,0.023,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.024,0.023,0.019,0.012,0.023,0.023,0,0,0.006,0.023,0.014,0.016,0.024
2024-11-18,0.023,0.023,0.024,0.011,0.7,0.314,0.033,0.023,0.023,0.05,0.023,0.024,0.022,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.023,0.023,0.023,0.007,0.024,0.023,0.01,0,0,0.007,0.02
2024-11-19,0.023,0.024,0.023,0.019,0.728,0.657,0.323,0.067,0.041,0.049,0.024,0.023,0.022,0.014,0.015,0.024,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.011,0.015,0,0,0,0.023,0.023,0.016,0.015,0.023,0.023,0.006,0.004
2024-11-20,0,0,0.019,0.023,0.677,0.538,0.161,0.033,0.042,0.051,0.068,0.096,0.023,0.023,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.019,0.019,0.019,0.019,0.019,0.019,0.007,0,0.001,0.019,0.019,0.02,0.019
2024-11-21,0.019,0.02,0.007,0.019,0.493,0.257,0.063,0.051,0.019,0.027,0.036,0.02,0.018,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.019,0.019,0.009,0.015,0.019,0.019,0.006,0,0,0.018,0.02,0.019,0.005
2024-11-22,0.019,0.019,0.019,0.013,0.528,0.184,0.066,0.062,0.063,0.019,0.019,0.02,0.005,0.019,0.019,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.019,0.019,0.019,0.006,0.019,0.019,0.019,0.015,0,0,0.004,0.019,0.012
2024-11-23,0.012,0.019,0.02,0.019,0.546,0.295,0.019,0.038,0.064,0.072,0.056,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.02,0.019,0.019,0.019,0.019,0.02,0.019,0.019,0.02,0.006,0,0.001,0.02
2024-11-24,0.019,0.02,0.019,0.02,0.489,0.233,0.02,0.019,0.053,0.064,0.061,0.025,0.008,0.02,0.019,0.02,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.019,0.019,0.02,0.019,0.019,0.019,0.017,0.01,0.013,0,0,0.013
2024-11-25,0.02,0.019,0.02,0.019,0.508,0.255,0.019,0.02,0.03,0.066,0.062,0.037,0.019,0.016,0.009,0.019,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.019,0.016,0.009,0.019,0.019,0.019,0.02,0.019,0.019,0.002,0,0.002
2024-11-26,0.019,0.02,0.019,0.018,0.568,0.247,0.019,0.019,0.02,0.048,0.078,0.061,0.014,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.019,0.007,0.022,0.023,0.022,0.023,0.019,0.01,0.023,0.005,0
2024-11-27,0.005,0.007,0.023,0.023,0.602,0.347,0.037,0.023,0.023,0.023,0.082,0.066,0.004,0.023,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0.004,0.018,0.022,0.022,0.023,0.007,0.022,0.023,0.023,0.01,0
2024-11-28,0,0.017,0.013,0.016,0.614,0.349,0.087,0.024,0.023,0.023,0.049,0.06,0.004,0.003,0.006,0.023,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.023,0.01,0,0,0.008,0.023,0.022,0.023,0.023,0.023,0.023,0.013,0.018,0.012
2024-11-29,0,0,0.021,0.024,0.643,0.405,0.112,0.023,0.023,0.024,0.023,0.056,0.004,0,0.022,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.01,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.011,0
2024-11-30,0,0.018,0.019,0.019,0.638,0.395,0.07,0.02,0.019,0.019,0.051,0.064,0.004,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.019,0.019,0.019,0.019,0.02,0.019,0.019,0.019,0,0,0.008
2024-12-01,0.019,0.02,0.019,0.019,0.507,0.237,0.019,0.02,0.042,0.064,0.062,0.029,0.018,0.019,0.019,0.02,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0,0,0.008,0.019
2024-12-02,0.019,0.019,0.02,0.019,0.546,0.242,0.044,0.024,0.065,0.062,0.042,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.017,0.021,0.015,0.012,0.021,0.02,0.021,0.021,0.02,0.011,0,0,0.019,0.021
2024-12-03,0.021,0.007,0.021,0.022,0.534,0.238,0.04,0.051,0.065,0.058,0.038,0.027,0.021,0.021,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.014,0.014,0.021,0.02,0.021,0.021,0.02,0.021,0.007,0,0.001,0.021,0.022
2024-12-04,0.021,0.021,0.021,0.021,0.541,0.286,0.021,0.049,0.066,0.059,0.021,0.021,0.007,0.021,0.021,0.021,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.021,0.021,0.021,0.02,0.008,0.02,0.021,0.01,0,0,0.019,0.021,0.021
2024-12-05,0.021,0.021,0.021,0.021,0.573,0.233,0.061,0.068,0.063,0.036,0.022,0.021,0.02,0.021,0.021,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.021,0.02,0.021,0.021,0.006,0.021,0.019,0.011,0,0,0.018,0.021,0.017
2024-12-06,0.011,0.021,0.021,0.021,0.664,0.442,0.144,0.081,0.063,0.023,0.021,0.021,0.021,0.014,0.013,0.021,0.021,0.02,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.021,0.02,0.021,0.021,0.02,0.021,0.021,0.005,0,0.002,0.021,0.008,0.021,0.021
2024-12-07,0.021,0.021,0.021,0.021,0.664,0.537,0.205,0.052,0.021,0.021,0.021,0.032,0.013,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.01,0.017,0.021,0.021,0.015,0.012,0.003,0,0.008,0.015,0.013,0.021,0.021
2024-12-08,0.021,0.018,0.011,0.021,0.569,0.29,0.066,0.048,0.021,0.022,0.021,0.021,0.015,0.012,0.021,0.021,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.021,0.021,0.02,0.021,0.018,0,0,0.006,0.021,0.021,0.021,0.011,0.017
2024-12-09,0.021,0.021,0.021,0.02,0.581,0.259,0.037,0.021,0.021,0.021,0.036,0.03,0.021,0.021,0.021,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.018,0.009,0.02,0.006,0,0.007,0.021,0.021,0.014,0.013,0.021,0.021,0.021
2024-12-10,0.021,0.02,0,0,0.67,0.285,0.021,0.021,0.021,0.047,0.021,0.022,0.02,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.006,0,0,0.011,0.021,0.021,0.021,0.012,0.016,0.021,0.021,0.021,0.006
2024-12-11,0,0.008,0.007,0.021,0.596,0.287,0.022,0.021,0.021,0.037,0.048,0.068,0.003,0.017,0.021,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.009,0.016,0.019,0.019,0.019,0.018,0.019,0.017,0,0,0.012
2024-12-12,0.019,0.019,0.019,0.019,0.66,0.501,0.146,0.018,0.054,0.064,0.048,0.019,0.016,0.008,0.019,0.019,0.018,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.019,0.019,0.018,0.019,0.019,0.019,0.006,0.019,0.016,0,0,0.014,0.02,0.019
2024-12-13,0.013,0.012,0.019,0.019,0.622,0.347,0.057,0.063,0.069,0.024,0.019,0.02,0.018,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0.019,0.018,0.007,0.019,0.012,0,0,0.016,0.019,0.019,0.006,0.019
2024-12-14,0.019,0.019,0.019,0.02,0.56,0.203,0.036,0.019,0.019,0.019,0.019,0.044,0.019,0.018,0.019,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.018,0.019,0.019,0.018,0.006,0,0.002,0.019,0.019,0.019,0.019,0.019,0.019,0.007
2024-12-15,0.019,0.013,0,0,0.606,0.249,0.02,0.019,0.019,0.019,0.042,0.019,0.018,0,0,0.011,0.019,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0.01,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.019,0.005,0
2024-12-16,0.007,0.019,0.019,0.019,0.534,0.185,0.019,0.019,0.019,0.051,0.063,0.054,0.018,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.007,0.013,0,0,0.011,0.019,0.02
2024-12-17,0.019,0.019,0.019,0.019,0.525,0.201,0.062,0.064,0.059,0.019,0.019,0.019,0.019,0.019,0.019,0.005,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.005,0,0,0.019,0.02,0.019,0.019
2024-12-18,0.019,0.019,0.019,0.019,0.635,0.43,0.084,0.044,0.02,0.019,0.019,0.019,0.018,0.02,0.019,0.006,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.019,0.019,0.019,0.019,0.014,0.011,0.002,0,0.006,0.019,0.019,0.019,0.019,0.019
2024-12-19,0.01,0.017,0.019,0.017,0.651,0.26,0.031,0.037,0.028,0.019,0.019,0.019,0.018,0.017,0.008,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.019,0.008,0.016,0.016,0,0,0.015,0.012,0.013,0.02,0.019,0.019,0.019
2024-12-20,0.016,0.009,0.006,0,0.599,0.237,0.028,0.033,0.019,0.019,0.019,0.019,0.014,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.018,0.02,0,0,0.009,0.016,0.01,0.018,0.019,0.019,0.019,0.019,0.019
2024-12-21,0.007,0,0.002,0.019,0.563,0.282,0.019,0.029,0.033,0.019,0.019,0.035,0.003,0,0.014,0.004,0.019,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.008,0,0,0.016,0.019,0.019,0.01,0.015,0.019,0.019,0.019,0.019,0.008,0
2024-12-22,0.001,0.019,0.019,0.019,0.568,0.286,0.043,0.019,0.019,0.02,0.061,0.081,0.01,0.019,0.019,0.019,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.019,0.011,0.015,0.006,0,0,0.019,0.006,0.019,0.019,0.019,0.019,0.008
2024-12-23,0.016,0.019,0.019,0.019,0.514,0.253,0.065,0.062,0.031,0.02,0.044,0.019,0.018,0.019,0.019,0.003,0.019,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.007,0.019,0.019,0.003
2024-12-24,0,0,0.019,0.019,0.601,0.33,0.039,0.019,0.019,0.019,0.042,0.019,0.005,0,0,0.016,0.019,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.019,0.009,0,0,0,0,0,0.01,0.007,0.007,0.016,0.002,0.02
2024-12-25,0.004,0,0,0.003,0.717,0.579,0.297,0.023,0.019,0.05,0.027,0.066,0.004,0,0.019,0.019,0.019,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.019,0.019,0.019,0.019,0.019,0.02,0.019,0.019,0.002,0,0.008,0.019,0.019
2024-12-26,0.019,0.019,0.02,0.019,0.495,0.175,0.061,0.062,0.044,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.05,0.155,0.219,0.172,0.116,0.054,0.049,0.215,0.29,0.554,0.56,0.547,0.65,0.572,0.524
2024-12-27,0.323,0.327,0.341,0.352,1.018,1.037,0.936,0.637,0.345,0.33,0.315,0.292,0.067,0.061,0.056,0.053,0.25,0.167,0.309,0.43,0.213,0.146,0.04,0,0,0,0,0,0,0,0,0,0.032,0.051,0.146,0.178,0.084,0.462,0.466,0.394,0.442,0.45,0.444,0.415,0.964,1.113,0.915,0.762
2024-12-28,0.58,0.47,0.455,0.443,1.156,1.135,1.062,0.789,0.445,0.472,0.441,0.441,0.155,0.092,0.077,0.151,0.126,0.435,0.416,0.39,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-29,0,0,0,0,0.767,0.733,0.405,0.04,0.039,0.04,0.04,0.04,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0.03,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-30,0.017,0.036,0.036,0.037,0.675,0.731,0.582,0.29,0.083,0.08,0.052,0.037,0.002,0,0,0,0,0,0,0,0,0.008,0.119,0.076,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,0,0,0,0,0.73,0.642,0.263,0.073,0.081,0.079,0.036,0.036,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.036
